,年度,大会,節,試合日,K/O時刻,ホーム,スコア,アウェイ,スタジアム,入場者数,インターネット中継・TV放送
555,2015,Ｊ１ ２ｎｄ,第１節第１日,07/11(土),19:03,新潟,2-3,鹿島,デンカＳ,24316,スカパー！／スカパー！プレミアムサービス
556,2015,Ｊ１ ２ｎｄ,第１節第１日,07/11(土),19:03,横浜FM,1-1,山形,日産ス,20575,スカパー！／スカパー！プレミアムサービス
557,2015,Ｊ１ ２ｎｄ,第１節第１日,07/11(土),19:03,柏,2-3,鳥栖,柏,11371,スカパー！／スカパー！プレミアムサービス
558,2015,Ｊ１ ２ｎｄ,第１節第１日,07/11(土),19:04,清水,0-5,神戸,アイスタ,14037,スカパー！／スカパー！プレミアムサービス
559,2015,Ｊ１ ２ｎｄ,第１節第１日,07/11(土),19:04,松本,1-2,浦和,松本,18605,スカパー！／スカパー！プレミアムサービス／ＮＨＫ　ＢＳ１
560,2015,Ｊ１ ２ｎｄ,第１節第１日,07/11(土),19:04,Ｇ大阪,2-1,甲府,万博,14364,スカパー！／スカパー！プレミアムサービス
561,2015,Ｊ２,第２３節第１日,07/12(日),18:03,東京Ｖ,1-2,大分,味スタ,4592,スカパー！／スカパー！プレミアムサービス
562,2015,Ｊ２,第２３節第１日,07/12(日),18:03,水戸,2-2,福岡,Ｋｓスタ,4161,スカパー！／スカパー！プレミアムサービス
563,2015,Ｊ２,第２３節第１日,07/12(日),18:03,長崎,1-0,京都,長崎県立,2893,スカパー！／スカパー！プレミアムサービス
564,2015,Ｊ２,第２３節第１日,07/12(日),18:03,栃木,0-2,磐田,栃木グ,5888,スカパー！／スカパー！プレミアムサービス／とちぎテレビ
565,2015,Ｊ２,第２３節第１日,07/12(日),18:04,大宮,3-0,岡山,ＮＡＣＫ,10077,スカパー！／スカパー！プレミアムサービス
566,2015,Ｊ２,第２３節第１日,07/12(日),18:04,徳島,0-1,北九州,鳴門大塚,3979,スカパー！／スカパー！プレミアムサービス
567,2015,Ｊ２,第２３節第１日,07/12(日),18:04,讃岐,2-2,金沢,丸亀,2709,スカパー！／スカパー！プレミアムサービス
568,2015,Ｊ２,第２３節第１日,07/12(日),18:04,岐阜,0-1,横浜FC,長良川,7532,スカパー！／スカパー！プレミアムサービス／岐阜放送（録）
569,2015,Ｊ２,第２３節第１日,07/12(日),19:03,千葉,1-2,群馬,フクアリ,8123,スカパー！／スカパー！プレミアムサービス
570,2015,Ｊ２,第２３節第１日,07/12(日),19:04,Ｃ大阪,3-1,札幌,金鳥スタ,9602,スカパー！／スカパー！プレミアムサービス
571,2015,Ｊ２,第２３節第１日,07/12(日),19:05,熊本,2-0,愛媛,うまスタ,3978,スカパー！／スカパー！プレミアムサービス
572,2015,Ｊ３,第２０節第１日,07/12(日),13:00,相模原,1-2,J-22,ギオンス,2821,
573,2015,Ｊ３,第２０節第１日,07/12(日),14:59,秋田,1-1,富山,Ａ‐スタ,1758,
574,2015,Ｊ３,第２０節第１日,07/12(日),15:00,盛岡,0-2,藤枝,盛岡南,1115,
575,2015,Ｊ３,第２０節第１日,07/12(日),18:00,YS横浜,1-0,鳥取,ニッパツ,635,
576,2015,Ｊ３,第２０節第１日,07/12(日),18:00,町田,2-0,琉球,町田,2543,
577,2015,Ｊ３,第２０節第１日,07/12(日),18:34,山口,3-2,長野,維新公園,4225,スカパー！／スカパー！プレミアムサービス
578,2015,Ｊ１ ２ｎｄ,第２節第１日,07/15(水),18:04,鳥栖,1-1,川崎Ｆ,ベアスタ,7524,スカパー！／スカパー！プレミアムサービス
579,2015,Ｊ１ ２ｎｄ,第２節第１日,07/15(水),19:03,甲府,0-0,仙台,中銀スタ,7015,スカパー！／スカパー！プレミアムサービス／テレビ山梨
580,2015,Ｊ１ ２ｎｄ,第２節第１日,07/15(水),19:03,FC東京,3-1,新潟,味スタ,12727,スカパー！／スカパー！プレミアムサービス／ＴＯＫＹＯ　ＭＸ
581,2015,Ｊ１ ２ｎｄ,第２節第１日,07/15(水),19:04,横浜FM,0-1,柏,ニッパツ,8038,スカパー！／スカパー！プレミアムサービス／ＮＨＫ　ＢＳ１
582,2015,Ｊ１ ２ｎｄ,第２節第１日,07/15(水),19:04,名古屋,3-2,Ｇ大阪,パロ瑞穂,13422,スカパー！／スカパー！プレミアムサービス
583,2015,Ｊ１ ２ｎｄ,第２節第１日,07/15(水),19:04,鹿島,0-0,清水,カシマ,6923,スカパー！／スカパー！プレミアムサービス
584,2015,Ｊ１ ２ｎｄ,第２節第１日,07/15(水),19:04,神戸,1-1,湘南,ノエスタ,7696,スカパー！／スカパー！プレミアムサービス
585,2015,Ｊ１ ２ｎｄ,第２節第１日,07/15(水),19:04,広島,6-0,松本,Ｅスタ,7966,スカパー！／スカパー！プレミアムサービス
586,2015,Ｊ１ ２ｎｄ,第２節第１日,07/15(水),19:05,山形,0-0,浦和,ＮＤスタ,10849,スカパー！／スカパー！プレミアムサービス
587,2015,Ｊ２,第２４節第１日,07/18(土),14:04,札幌,0-1,讃岐,札幌ド,8120,スカパー！／スカパー！プレミアムサービス
588,2015,Ｊ２,第２４節第１日,07/18(土),18:03,北九州,0-1,東京Ｖ,本城,3543,スカパー！／スカパー！プレミアムサービス
589,2015,Ｊ２,第２４節第１日,07/18(土),18:03,金沢,1-1,岐阜,石川西部,4363,スカパー！／スカパー！プレミアムサービス
590,2015,Ｊ２,第２４節第１日,07/18(土),18:03,横浜FC,0-3,熊本,ニッパツ,7506,スカパー！／スカパー！プレミアムサービス
591,2015,Ｊ２,第２４節第１日,07/18(土),18:04,京都,1-0,Ｃ大阪,西京極,13998,スカパー！／スカパー！プレミアムサービス
592,2015,Ｊ２,第２４節第１日,07/18(土),18:04,福岡,1-3,大宮,レベスタ,8179,スカパー！／スカパー！プレミアムサービス
593,2015,Ｊ２,第２４節第１日,07/18(土),19:03,岡山,0-3,徳島,Ｃスタ,8276,スカパー！／スカパー！プレミアムサービス
594,2015,Ｊ２,第２４節第１日,07/18(土),19:03,大分,2-1,長崎,大銀ド,7866,スカパー！／スカパー！プレミアムサービス
595,2015,Ｊ２,第２４節第１日,07/18(土),19:04,群馬,1-0,栃木,正田スタ,3337,スカパー！／スカパー！プレミアムサービス
596,2015,Ｊ２,第２４節第１日,07/18(土),19:04,磐田,1-0,千葉,ヤマハ,11877,スカパー！／スカパー！プレミアムサービス
597,2015,Ｊ２,第２４節第１日,07/18(土),19:04,愛媛,0-2,水戸,ニンスタ,3197,スカパー！／スカパー！プレミアムサービス
598,2015,Ｊ１ ２ｎｄ,第３節第１日,07/19(日),18:04,松本,2-0,鹿島,松本,17625,スカパー！／スカパー！プレミアムサービス
599,2015,Ｊ１ ２ｎｄ,第３節第１日,07/19(日),18:34,清水,2-2,名古屋,アイスタ,14497,スカパー！／スカパー！プレミアムサービス
600,2015,Ｊ１ ２ｎｄ,第３節第１日,07/19(日),19:03,新潟,1-0,鳥栖,デンカＳ,17259,スカパー！／スカパー！プレミアムサービス
601,2015,Ｊ１ ２ｎｄ,第３節第１日,07/19(日),19:03,FC東京,0-0,山形,味スタ,22175,スカパー！／スカパー！プレミアムサービス／ＴＯＫＹＯ　ＭＸ
602,2015,Ｊ１ ２ｎｄ,第３節第１日,07/19(日),19:03,Ｇ大阪,2-2,横浜FM,万博,16787,スカパー！／スカパー！プレミアムサービス／毎日放送（録）
603,2015,Ｊ１ ２ｎｄ,第３節第１日,07/19(日),19:04,仙台,1-2,神戸,ユアスタ,12488,スカパー！／スカパー！プレミアムサービス
604,2015,Ｊ１ ２ｎｄ,第３節第１日,07/19(日),19:04,湘南,0-2,甲府,ＢＭＷス,12144,スカパー！／スカパー！プレミアムサービス
605,2015,Ｊ１ ２ｎｄ,第３節第１日,07/19(日),19:04,柏,1-0,川崎Ｆ,柏,14055,スカパー！／スカパー！プレミアムサービス／ＮＨＫ　ＢＳ１
606,2015,Ｊ１ ２ｎｄ,第３節第１日,07/19(日),19:05,浦和,1-2,広島,埼玉,41492,スカパー！／スカパー！プレミアムサービス
607,2015,Ｊ３,第２１節第１日,07/19(日),15:00,藤枝,3-0,福島,藤枝サ,1257,
608,2015,Ｊ３,第２１節第１日,07/19(日),15:04,富山,0-0,相模原,魚津桃山,2163,
609,2015,Ｊ３,第２１節第１日,07/19(日),17:00,鳥取,2-1,盛岡,とりスタ,3295,
610,2015,Ｊ３,第２１節第１日,07/19(日),17:00,長野,1-0,YS横浜,南長野,5106,
611,2015,Ｊ３,第２１節第１日,07/19(日),18:00,町田,3-1,J-22,町田,2848,
612,2015,Ｊ３,第２１節第１日,07/19(日),18:00,琉球,2-1,秋田,沖縄県陸,897,
613,2015,Ｊ１ ２ｎｄ,第６節第１日,07/22(水),19:03,Ｇ大阪,1-1,鳥栖,万博,11156,スカパー！／スカパー！プレミアムサービス　※　スルガ銀行チャンピオンシップ２０１５ＯＳＡＫＡのため、７月２２日（水）に開催
614,2015,Ｊ２,第２５節第１日,07/22(水),19:03,長崎,1-0,群馬,長崎県立,2289,スカパー！／スカパー！プレミアムサービス
615,2015,Ｊ２,第２５節第１日,07/22(水),19:03,熊本,0-1,東京Ｖ,うまスタ,3956,スカパー！／スカパー！プレミアムサービス
616,2015,Ｊ２,第２５節第１日,07/22(水),19:03,水戸,1-1,千葉,Ｋｓスタ,4832,スカパー！／スカパー！プレミアムサービス
617,2015,Ｊ２,第２５節第１日,07/22(水),19:03,北九州,1-1,札幌,本城,2419,スカパー！／スカパー！プレミアムサービス
618,2015,Ｊ２,第２５節第１日,07/22(水),19:03,栃木,1-0,讃岐,栃木グ,2581,スカパー！／スカパー！プレミアムサービス
619,2015,Ｊ２,第２５節第１日,07/22(水),19:04,Ｃ大阪,2-1,岡山,金鳥スタ,8047,スカパー！／スカパー！プレミアムサービス
620,2015,Ｊ２,第２５節第１日,07/22(水),19:04,大宮,3-0,横浜FC,ＮＡＣＫ,9737,スカパー！／スカパー！プレミアムサービス
621,2015,Ｊ２,第２５節第１日,07/22(水),19:04,京都,1-2,福岡,西京極,3206,スカパー！／スカパー！プレミアムサービス／ＫＢＳ京都
622,2015,Ｊ２,第２５節第１日,07/22(水),19:04,徳島,1-0,大分,鳴門大塚,3509,スカパー！／スカパー！プレミアムサービス
623,2015,Ｊ２,第２５節第１日,07/22(水),19:04,愛媛,1-1,金沢,ニンスタ,1894,スカパー！／スカパー！プレミアムサービス
624,2015,Ｊ２,第２５節第１日,07/22(水),19:04,岐阜,2-0,磐田,長良川,5008,スカパー！／スカパー！プレミアムサービス／岐阜放送
625,2015,Ｊ１ ２ｎｄ,第４節第１日,07/25(土),18:05,甲府,0-1,松本,中銀スタ,14176,スカパー！／スカパー！プレミアムサービス
626,2015,Ｊ１ ２ｎｄ,第４節第１日,07/25(土),18:34,鹿島,2-1,FC東京,カシマ,17804,スカパー！／スカパー！プレミアムサービス
627,2015,Ｊ１ ２ｎｄ,第４節第１日,07/25(土),19:03,川崎Ｆ,3-2,清水,等々力,20040,スカパー！／スカパー！プレミアムサービス
628,2015,Ｊ１ ２ｎｄ,第４節第１日,07/25(土),19:04,名古屋,2-1,浦和,パロ瑞穂,17624,スカパー！／スカパー！プレミアムサービス
629,2015,Ｊ１ ２ｎｄ,第４節第１日,07/25(土),19:04,鳥栖,1-1,湘南,ベアスタ,11960,スカパー！／スカパー！プレミアムサービス
630,2015,Ｊ１ ２ｎｄ,第４節第１日,07/25(土),19:04,神戸,1-2,Ｇ大阪,ノエスタ,20679,スカパー！／スカパー！プレミアムサービス／ＮＨＫ　ＢＳ１
631,2015,Ｊ１ ２ｎｄ,第４節第１日,07/25(土),19:04,仙台,0-1,柏,ユアスタ,13070,スカパー！／スカパー！プレミアムサービス
632,2015,Ｊ１ ２ｎｄ,第４節第１日,07/25(土),19:05,広島,2-0,横浜FM,Ｅスタ,15174,スカパー！／スカパー！プレミアムサービス
633,2015,Ｊ１ ２ｎｄ,第４節第１日,07/25(土),19:34,山形,1-3,新潟,ＮＤスタ,11206,スカパー！／スカパー！プレミアムサービス
634,2015,Ｊ２,第２６節第１日,07/26(日),14:03,札幌,0-1,愛媛,札幌ド,17767,スカパー！／スカパー！プレミアムサービス
635,2015,Ｊ２,第２６節第１日,07/26(日),18:03,栃木,2-2,岡山,栃木グ,5395,スカパー！／スカパー！プレミアムサービス／とちぎテレビ
636,2015,Ｊ２,第２６節第１日,07/26(日),18:03,大分,2-0,群馬,大銀ド,15152,スカパー！／スカパー！プレミアムサービス
637,2015,Ｊ２,第２６節第１日,07/26(日),18:03,横浜FC,0-2,水戸,ニッパツ,3229,スカパー！／スカパー！プレミアムサービス
638,2015,Ｊ２,第２６節第１日,07/26(日),18:03,東京Ｖ,1-0,京都,味スタ,4908,スカパー！／スカパー！プレミアムサービス
639,2015,Ｊ２,第２６節第１日,07/26(日),18:04,讃岐,1-0,北九州,丸亀,2529,スカパー！／スカパー！プレミアムサービス
640,2015,Ｊ２,第２６節第１日,07/26(日),18:04,磐田,0-1,Ｃ大阪,ヤマハ,12868,スカパー！／スカパー！プレミアムサービス
641,2015,Ｊ２,第２６節第１日,07/26(日),18:04,大宮,5-0,岐阜,ＮＡＣＫ,8329,スカパー！／スカパー！プレミアムサービス
642,2015,Ｊ２,第２６節第１日,07/26(日),18:05,福岡,0-0,長崎,レベスタ,5757,スカパー！／スカパー！プレミアムサービス
643,2015,Ｊ２,第２６節第１日,07/26(日),19:03,金沢,0-1,徳島,石川西部,4046,スカパー！／スカパー！プレミアムサービス
644,2015,Ｊ２,第２６節第１日,07/26(日),19:03,千葉,2-3,熊本,フクアリ,8499,スカパー！／スカパー！プレミアムサービス
645,2015,Ｊ３,第２２節第１日,07/26(日),13:04,相模原,0-3,山口,ギオンス,3517,スカパー！／スカパー！プレミアムサービス
646,2015,Ｊ３,第２２節第１日,07/26(日),15:00,福島,0-3,富山,とうスタ,1130,
647,2015,Ｊ３,第２２節第１日,07/26(日),15:00,盛岡,1-1,YS横浜,盛岡南,922,
648,2015,Ｊ３,第２２節第１日,07/26(日),15:00,秋田,1-2,鳥取,Ａ‐スタ,1382,
649,2015,Ｊ３,第２２節第１日,07/26(日),15:00,藤枝,2-0,J-22,藤枝サ,1144,
650,2015,Ｊ３,第２２節第１日,07/26(日),18:00,琉球,1-1,長野,沖縄県陸,723,
651,2015,Ｊ１ ２ｎｄ,第５節第１日,07/29(水),19:00,新潟,2-2,Ｇ大阪,デンカＳ,19650,スカパー！／スカパー！プレミアムサービス／新潟放送
652,2015,Ｊ１ ２ｎｄ,第５節第１日,07/29(水),19:03,FC東京,3-1,仙台,味スタ,16635,スカパー！／スカパー！プレミアムサービス／ＴＯＫＹＯ　ＭＸ
653,2015,Ｊ１ ２ｎｄ,第５節第１日,07/29(水),19:04,松本,1-3,川崎Ｆ,松本,15610,スカパー！／スカパー！プレミアムサービス
654,2015,Ｊ１ ２ｎｄ,第５節第１日,07/29(水),19:04,鳥栖,0-3,鹿島,ベアスタ,15794,スカパー！／スカパー！プレミアムサービス
655,2015,Ｊ１ ２ｎｄ,第５節第１日,07/29(水),19:04,湘南,3-0,柏,ＢＭＷス,10411,スカパー！／スカパー！プレミアムサービス
656,2015,Ｊ１ ２ｎｄ,第５節第１日,07/29(水),19:04,浦和,1-1,甲府,埼玉,22363,スカパー！／スカパー！プレミアムサービス／ＮＨＫ　ＢＳ１／テレ玉
657,2015,Ｊ１ ２ｎｄ,第５節第１日,07/29(水),19:04,山形,0-3,名古屋,ＮＤスタ,6100,スカパー！／スカパー！プレミアムサービス
658,2015,Ｊ１ ２ｎｄ,第５節第１日,07/29(水),19:05,神戸,0-4,広島,ノエスタ,9538,スカパー！／スカパー！プレミアムサービス
659,2015,Ｊ１ ２ｎｄ,第５節第１日,07/29(水),19:33,横浜FM,1-2,清水,日産ス,14848,スカパー！／スカパー！プレミアムサービス
660,2015,Ｊ３,第２３節第１日,07/29(水),17:00,長野,0-0,相模原,南長野,3159,
661,2015,Ｊ３,第２３節第１日,07/29(水),18:00,町田,0-1,盛岡,町田,2005,
662,2015,Ｊ３,第２３節第１日,07/29(水),18:00,YS横浜,0-0,秋田,ニッパツ,585,
663,2015,Ｊ３,第２３節第１日,07/29(水),19:00,山口,3-0,福島,維新公園,4715,
664,2015,Ｊ３,第２３節第１日,07/29(水),19:04,富山,0-1,琉球,富山,2955,
665,2015,Ｊ３,第２３節第１日,07/29(水),19:35,鳥取,2-1,藤枝,とりスタ,1470,
666,2015,Ｊ２,第２７節第１日,08/01(土),18:03,北九州,1-2,大宮,本城,2617,スカパー！／スカパー！プレミアムサービス
667,2015,Ｊ２,第２７節第１日,08/01(土),18:03,水戸,1-1,金沢,Ｋｓスタ,5431,スカパー！／スカパー！プレミアムサービス
668,2015,Ｊ２,第２７節第１日,08/01(土),18:03,東京Ｖ,2-0,讃岐,味スタ,4807,スカパー！／スカパー！プレミアムサービス
669,2015,Ｊ２,第２７節第１日,08/01(土),18:03,長崎,2-0,横浜FC,長崎県立,6496,スカパー！／スカパー！プレミアムサービス
670,2015,Ｊ２,第２７節第１日,08/01(土),18:04,京都,2-0,札幌,西京極,7096,スカパー！／スカパー！プレミアムサービス
671,2015,Ｊ２,第２７節第１日,08/01(土),18:04,福岡,1-1,大分,レベスタ,6559,スカパー！／スカパー！プレミアムサービス／福岡放送（録）
672,2015,Ｊ２,第２７節第１日,08/01(土),18:34,岡山,1-2,磐田,Ｃスタ,8927,スカパー！／スカパー！プレミアムサービス／テレビせとうち
673,2015,Ｊ２,第２７節第１日,08/01(土),19:03,千葉,1-0,徳島,フクアリ,8391,スカパー！／スカパー！プレミアムサービス
674,2015,Ｊ２,第２７節第１日,08/01(土),19:04,愛媛,2-1,Ｃ大阪,ニンスタ,7177,スカパー！／スカパー！プレミアムサービス
675,2015,Ｊ２,第２７節第１日,08/01(土),19:05,熊本,2-0,栃木,うまスタ,5116,スカパー！／スカパー！プレミアムサービス
676,2015,Ｊ３,第２４節第１日,08/02(日),15:00,盛岡,0-1,山口,盛岡南,855,
677,2015,Ｊ３,第２４節第１日,08/02(日),15:00,藤枝,2-1,長野,藤枝サ,1417,
678,2015,Ｊ３,第２４節第１日,08/02(日),15:00,福島,1-0,鳥取,とうスタ,3207,
679,2015,Ｊ３,第２４節第１日,08/02(日),16:00,秋田,0-0,J-22,Ａ‐スタ,1625,
680,2015,Ｊ３,第２４節第１日,08/02(日),18:00,町田,1-0,富山,町田,3012,
681,2015,Ｊ３,第２４節第１日,08/02(日),18:00,琉球,2-1,YS横浜,沖縄県陸,1023,
682,2015,Ｊ２,第２８節第１日,08/08(土),18:03,金沢,0-1,福岡,石川西部,4468,スカパー！／スカパー！プレミアムサービス
683,2015,Ｊ２,第２８節第１日,08/08(土),18:03,横浜FC,1-6,東京Ｖ,ニッパツ,5321,スカパー！／スカパー！プレミアムサービス
684,2015,Ｊ２,第２８節第１日,08/08(土),18:04,長崎,0-0,札幌,長崎県立,8854,スカパー！／スカパー！プレミアムサービス
685,2015,Ｊ２,第２８節第１日,08/08(土),18:04,讃岐,0-1,群馬,丸亀,2532,スカパー！／スカパー！プレミアムサービス
686,2015,Ｊ２,第２８節第１日,08/08(土),19:03,岡山,0-1,北九州,Ｃスタ,7253,スカパー！／スカパー！プレミアムサービス
687,2015,Ｊ２,第２８節第１日,08/08(土),19:03,大分,0-1,愛媛,大銀ド,7086,スカパー！／スカパー！プレミアムサービス
688,2015,Ｊ２,第２８節第１日,08/08(土),19:04,大宮,1-0,栃木,ＮＡＣＫ,9564,スカパー！／スカパー！プレミアムサービス
689,2015,Ｊ２,第２８節第１日,08/08(土),19:04,岐阜,0-1,熊本,長良川,7272,スカパー！／スカパー！プレミアムサービス
690,2015,Ｊ２,第２８節第１日,08/08(土),19:04,磐田,3-3,京都,ヤマハ,10391,スカパー！／スカパー！プレミアムサービス
691,2015,Ｊ２,第２８節第１日,08/08(土),19:04,徳島,1-0,水戸,鳴門大塚,3958,スカパー！／スカパー！プレミアムサービス
692,2015,Ｊ２,第２８節第１日,08/08(土),19:49,Ｃ大阪,1-1,千葉,金鳥スタ,11502,スカパー！／スカパー！プレミアムサービス
693,2015,Ｊ３,第２５節第１日,08/09(日),13:00,相模原,0-1,町田,ギオンス,5549,
694,2015,Ｊ３,第２５節第１日,08/09(日),16:00,秋田,0-0,藤枝,Ａ‐スタ,1487,
695,2015,Ｊ３,第２５節第１日,08/09(日),17:00,長野,1-0,福島,南長野,4780,
696,2015,Ｊ３,第２５節第１日,08/09(日),17:03,鳥取,1-1,山口,とりスタ,2381,スカパー！／スカパー！プレミアムサービス
697,2015,Ｊ３,第２５節第１日,08/09(日),17:04,富山,1-0,盛岡,富山,2542,
698,2015,Ｊ３,第２５節第１日,08/09(日),18:00,YS横浜,0-3,J-22,ニッパツ,1079,
699,2015,Ｊ１ ２ｎｄ,第６節第２日,08/12(水),19:03,新潟,1-2,浦和,デンカＳ,27447,スカパー！／スカパー！プレミアムサービス
700,2015,Ｊ１ ２ｎｄ,第６節第２日,08/12(水),19:03,川崎Ｆ,0-0,山形,等々力,19154,スカパー！／スカパー！プレミアムサービス
701,2015,Ｊ１ ２ｎｄ,第６節第２日,08/12(水),19:04,甲府,0-1,FC東京,中銀スタ,12164,スカパー！／スカパー！プレミアムサービス
702,2015,Ｊ１ ２ｎｄ,第６節第２日,08/12(水),19:04,清水,1-2,湘南,アイスタ,15946,スカパー！／スカパー！プレミアムサービス／静岡放送
703,2015,Ｊ１ ２ｎｄ,第６節第２日,08/12(水),19:04,名古屋,0-3,横浜FM,パロ瑞穂,17093,スカパー！／スカパー！プレミアムサービス
704,2015,Ｊ１ ２ｎｄ,第６節第２日,08/12(水),19:04,仙台,3-1,松本,ユアスタ,15757,スカパー！／スカパー！プレミアムサービス
705,2015,Ｊ１ ２ｎｄ,第６節第２日,08/12(水),19:04,柏,2-0,神戸,柏,12383,スカパー！／スカパー！プレミアムサービス／ＮＨＫ　ＢＳ１
706,2015,Ｊ１ ２ｎｄ,第６節第２日,08/12(水),19:04,広島,0-1,鹿島,Ｅスタ,16689,スカパー！／スカパー！プレミアムサービス
707,2015,Ｊ２,第２９節第１日,08/15(土),14:03,札幌,0-0,岡山,札幌ド,10902,スカパー！／スカパー！プレミアムサービス／札幌テレビ
708,2015,Ｊ２,第２９節第１日,08/15(土),18:03,水戸,0-1,讃岐,Ｋｓスタ,4262,スカパー！／スカパー！プレミアムサービス
709,2015,Ｊ２,第２９節第１日,08/15(土),18:03,栃木,2-1,横浜FC,栃木グ,5891,スカパー！／スカパー！プレミアムサービス／とちぎテレビ
710,2015,Ｊ２,第２９節第１日,08/15(土),18:04,福岡,2-0,磐田,レベスタ,8715,スカパー！／スカパー！プレミアムサービス
711,2015,Ｊ２,第２９節第１日,08/15(土),18:04,群馬,1-0,金沢,正田スタ,3019,スカパー！／スカパー！プレミアムサービス／群馬テレビ（録）
712,2015,Ｊ２,第２９節第１日,08/15(土),19:03,千葉,1-1,長崎,フクアリ,10284,スカパー！／スカパー！プレミアムサービス
713,2015,Ｊ２,第２９節第１日,08/15(土),19:04,京都,2-1,大分,西京極,6166,スカパー！／スカパー！プレミアムサービス／ＫＢＳ京都
714,2015,Ｊ２,第２９節第１日,08/15(土),19:04,熊本,0-1,北九州,うまスタ,7680,スカパー！／スカパー！プレミアムサービス
715,2015,Ｊ２,第２９節第１日,08/15(土),19:04,徳島,1-0,東京Ｖ,鳴門大塚,4564,スカパー！／スカパー！プレミアムサービス
716,2015,Ｊ２,第２９節第１日,08/15(土),19:04,愛媛,3-1,大宮,ニンスタ,3733,スカパー！／スカパー！プレミアムサービス
717,2015,Ｊ２,第２９節第１日,08/15(土),19:04,Ｃ大阪,1-0,岐阜,金鳥スタ,11304,スカパー！／スカパー！プレミアムサービス
718,2015,Ｊ３,第２６節第１日,08/15(土),18:31,山口,5-0,琉球,維新公園,8474,
719,2015,Ｊ１ ２ｎｄ,第７節第１日,08/16(日),18:03,横浜FM,2-0,甲府,日産ス,19207,スカパー！／スカパー！プレミアムサービス
720,2015,Ｊ１ ２ｎｄ,第７節第１日,08/16(日),18:04,松本,0-1,名古屋,松本,17442,スカパー！／スカパー！プレミアムサービス
721,2015,Ｊ１ ２ｎｄ,第７節第１日,08/16(日),18:04,神戸,2-0,川崎Ｆ,ノエスタ,15451,スカパー！／スカパー！プレミアムサービス
722,2015,Ｊ１ ２ｎｄ,第７節第１日,08/16(日),18:04,FC東京,2-1,Ｇ大阪,味スタ,37978,スカパー！／スカパー！プレミアムサービス
723,2015,Ｊ１ ２ｎｄ,第７節第１日,08/16(日),18:04,浦和,1-0,湘南,埼玉,36185,スカパー！／スカパー！プレミアムサービス
724,2015,Ｊ１ ２ｎｄ,第７節第１日,08/16(日),18:04,山形,1-3,鳥栖,ＮＤスタ,10096,スカパー！／スカパー！プレミアムサービス
725,2015,Ｊ１ ２ｎｄ,第７節第１日,08/16(日),18:04,清水,1-1,新潟,アイスタ,14724,スカパー！／スカパー！プレミアムサービス
726,2015,Ｊ１ ２ｎｄ,第７節第１日,08/16(日),19:04,鹿島,3-2,仙台,カシマ,16554,スカパー！／スカパー！プレミアムサービス／ＮＨＫ　ＢＳ１
727,2015,Ｊ１ ２ｎｄ,第７節第１日,08/16(日),19:04,広島,0-3,柏,Ｅスタ,14471,スカパー！／スカパー！プレミアムサービス
728,2015,Ｊ３,第２６節第２日,08/16(日),15:00,盛岡,0-0,秋田,盛岡南,1170,
729,2015,Ｊ３,第２６節第２日,08/16(日),15:00,鳥取,1-2,富山,チュスタ,1715,
730,2015,Ｊ３,第２６節第２日,08/16(日),15:00,福島,1-1,相模原,とうスタ,1308,
731,2015,Ｊ３,第２６節第２日,08/16(日),17:00,長野,0-1,J-22,南長野,4654,
732,2015,Ｊ３,第２６節第２日,08/16(日),18:00,町田,4-0,藤枝,町田,2427,
733,2015,Ｊ１ ２ｎｄ,第８節第１日,08/20(木),19:03,柏,2-0,松本,柏,7385,スカパー！／スカパー！プレミアムサービス
734,2015,Ｊ１ ２ｎｄ,第８節第２日,08/22(土),18:04,甲府,1-0,神戸,中銀スタ,9113,スカパー！／スカパー！プレミアムサービス
735,2015,Ｊ１ ２ｎｄ,第８節第２日,08/22(土),18:34,鹿島,3-0,山形,カシマ,16700,スカパー！／スカパー！プレミアムサービス
736,2015,Ｊ１ ２ｎｄ,第８節第２日,08/22(土),18:34,浦和,3-1,仙台,埼玉,33932,スカパー！／スカパー！プレミアムサービス
737,2015,Ｊ１ ２ｎｄ,第８節第２日,08/22(土),19:00,Ｇ大阪,1-0,清水,万博,15333,スカパー！／スカパー！プレミアムサービス
738,2015,Ｊ１ ２ｎｄ,第８節第２日,08/22(土),19:03,新潟,0-2,広島,デンカＳ,19615,スカパー！／スカパー！プレミアムサービス
739,2015,Ｊ１ ２ｎｄ,第８節第２日,08/22(土),19:04,名古屋,0-0,FC東京,豊田ス,19011,スカパー！／スカパー！プレミアムサービス
740,2015,Ｊ１ ２ｎｄ,第８節第２日,08/22(土),19:04,鳥栖,1-2,横浜FM,ベアスタ,18321,スカパー！／スカパー！プレミアムサービス
741,2015,Ｊ１ ２ｎｄ,第８節第２日,08/22(土),19:04,湘南,2-1,川崎Ｆ,ＢＭＷス,14136,スカパー！／スカパー！プレミアムサービス／ＮＨＫ　ＢＳ１
742,2015,Ｊ２,第３０節第１日,08/23(日),18:03,栃木,0-1,岐阜,栃木グ,5173,スカパー！／スカパー！プレミアムサービス／とちぎテレビ
743,2015,Ｊ２,第３０節第１日,08/23(日),18:03,大宮,1-1,群馬,ＮＡＣＫ,9091,スカパー！／スカパー！プレミアムサービス／テレ玉
744,2015,Ｊ２,第３０節第１日,08/23(日),18:03,北九州,2-2,水戸,本城,3021,スカパー！／スカパー！プレミアムサービス
