,シーズン,大会,節,試合日,K/O時刻,ホーム,スコア,アウェイ,スタジアム,入場者数,インターネット中継・TV放送,match_card_id,home_score_ex,away_score_ex
165,2025,ＹＬＣ 1stラウンド,１回戦第１日,25/03/20(木・祝),14:03,長野,0-0 (PK4-5),東京Ｖ,長野Ｕ,5976.0,マッチＮｏ［１２］／スカパー！／ＳＰＯＯＸ／Ｌｅｍｉｎｏ（録）,31319,0,0
166,2025,ＹＬＣ 1stラウンド,１回戦第１日,25/03/20(木・祝),14:03,讃岐,1-5,Ｃ大阪,ピカスタ,5434.0,マッチＮｏ［２０］／スカパー！／ＳＰＯＯＸ／Ｌｅｍｉｎｏ（録）,31322,,
167,2025,ＹＬＣ 1stラウンド,１回戦第１日,25/03/20(木・祝),14:03,鳥取,0-2,京都,Ａｘｉｓ,3166.0,マッチＮｏ［２２］／スカパー！／ＳＰＯＯＸ／Ｌｅｍｉｎｏ（録）,31323,,
168,2025,ＹＬＣ 1stラウンド,１回戦第１日,25/03/20(木・祝),14:03,琉球,0-2,福岡,タピスタ,3686.0,マッチＮｏ［２６］／スカパー！／ＳＰＯＯＸ／Ｌｅｍｉｎｏ（録）,31325,,
169,2025,Ｊユースカップ １ｓｔラウンドＢ,第１節,25/03/22(土),10:00,仙台,11-1,塩釜,マイナビ,40.0,,32585,,
170,2025,Ｊユースカップ １ｓｔラウンドＨ,第１節,25/03/22(土),15:30,川崎Ｆ,7-0,栃木Ｃ,Ｆ生田,100.0,,32621,,
171,2025,Ｊ２,第６節第１日,25/03/23(日),13:03,仙台,2-3,磐田,Ｑスタ,11530.0,ＤＡＺＮ／ミヤギテレビ,31481,,
172,2025,Ｊ２,第６節第１日,25/03/23(日),13:18,山口,0-1,熊本,みらスタ,5313.0,ＤＡＺＮ／山口放送,31482,,
173,2025,Ｊ２,第６節第１日,25/03/23(日),14:00,愛媛,1-2,札幌,ニンスタ,3808.0,ＤＡＺＮ／あいテレビ,31487,,
174,2025,Ｊ２,第６節第１日,25/03/23(日),14:03,鳥栖,1-0,富山,駅スタ,7575.0,ＤＡＺＮ,31488,,
175,2025,Ｊ２,第６節第１日,25/03/23(日),14:03,山形,0-0,徳島,ＮＤスタ,9704.0,ＤＡＺＮ,31483,,
176,2025,Ｊ２,第６節第１日,25/03/23(日),14:03,大分,1-1,藤枝,クラド,7365.0,ＤＡＺＮ,31490,,
177,2025,Ｊ２,第６節第１日,25/03/23(日),14:03,いわき,0-1,今治,ハワスタ,3818.0,ＤＡＺＮ,31484,,
178,2025,Ｊ２,第６節第１日,25/03/23(日),14:03,甲府,1-2,千葉,ＪＩＴス,10822.0,ＤＡＺＮ,31486,,
179,2025,Ｊ２,第６節第１日,25/03/23(日),14:03,長崎,5-1,秋田,ピースタ,13489.0,ＤＡＺＮ,31489,,
180,2025,Ｊ２,第６節第１日,25/03/23(日),14:04,大宮,2-0,水戸,ＮＡＣＫ,11759.0,ＤＡＺＮ／テレ玉,31485,,
181,2025,Ｊ３,第６節第１日,25/03/23(日),13:03,八戸,3-2,高知,プラスタ,1285.0,ＤＡＺＮ／Ｌｅｍｉｎｏ,31551,,
182,2025,Ｊ３,第６節第１日,25/03/23(日),14:03,讃岐,0-1,栃木Ｃ,ピカスタ,1522.0,ＤＡＺＮ／Ｌｅｍｉｎｏ,31558,,
183,2025,Ｊ３,第６節第１日,25/03/23(日),14:03,長野,2-0,福島,長野Ｕ,2886.0,ＤＡＺＮ／Ｌｅｍｉｎｏ,31553,,
184,2025,Ｊ３,第６節第１日,25/03/23(日),14:03,FC大阪,1-0,金沢,花園,2990.0,ＤＡＺＮ／Ｌｅｍｉｎｏ,31555,,
185,2025,Ｊ３,第６節第１日,25/03/23(日),14:03,鹿児島,1-0,北九州,白波スタ,6725.0,ＤＡＺＮ／Ｌｅｍｉｎｏ,31559,,
186,2025,Ｊ３,第６節第１日,25/03/23(日),14:03,鳥取,3-0,岐阜,Ａｘｉｓ,3002.0,ＤＡＺＮ／Ｌｅｍｉｎｏ,31557,,
187,2025,Ｊ３,第６節第１日,25/03/23(日),14:03,沼津,0-1,宮崎,愛鷹,2203.0,ＤＡＺＮ／Ｌｅｍｉｎｏ,31554,,
188,2025,Ｊ３,第６節第１日,25/03/23(日),14:03,松本,2-0,相模原,サンアル,8831.0,ＤＡＺＮ／Ｌｅｍｉｎｏ,31552,,
189,2025,Ｊ３,第６節第１日,25/03/23(日),14:03,琉球,2-1,栃木SC,タピスタ,2262.0,ＤＡＺＮ／Ｌｅｍｉｎｏ,31560,,
190,2025,Ｊ３,第６節第１日,25/03/23(日),14:03,奈良,3-1,群馬,ロートＦ,1489.0,ＤＡＺＮ／Ｌｅｍｉｎｏ,31556,,
191,2025,Ｊユースカップ １ｓｔラウンドＬ,第１節,25/03/23(日),11:00,京都,2-1,奈良,東城陽Ｇ,40.0,,32646,,
192,2025,Ｊユースカップ １ｓｔラウンドＯ,第１節,25/03/23(日),11:00,鳥栖,4-0,北九州,佐賀健康,50.0,,32663,,
193,2025,ＹＬＣ 1stラウンド,１回戦第２日,25/03/26(水),18:03,相模原,1-3,清水,ギオンス,3993.0,マッチＮｏ［６］／スカパー！／ＳＰＯＯＸ／Ｌｅｍｉｎｏ（録）,31326,,
194,2025,ＹＬＣ 1stラウンド,１回戦第２日,25/03/26(水),19:03,大宮,3-3 (PK7-6),いわき,ＮＡＣＫ,4850.0,マッチＮｏ［１７］／フジテレビＯＮＥ／スカパー！／ＦＯＤ／ＳＰＯＯＸ／Ｌｅｍｉｎｏ（録）,31339,1,1
195,2025,ＹＬＣ 1stラウンド,１回戦第２日,25/03/26(水),19:03,鹿児島,0-2,山形,白波スタ,3479.0,マッチＮｏ［２３］／スカパー！／ＳＰＯＯＸ／Ｌｅｍｉｎｏ（録）,31336,,
196,2025,ＹＬＣ 1stラウンド,１回戦第２日,25/03/26(水),19:03,甲府,2-1,藤枝,ＪＩＴス,3535.0,マッチＮｏ［１］／スカパー！／ＳＰＯＯＸ／Ｌｅｍｉｎｏ（録）,31327,,
197,2025,ＹＬＣ 1stラウンド,１回戦第２日,25/03/26(水),19:03,富山,4-2,千葉,富山,3208.0,マッチＮｏ［２５］／スカパー！／ＳＰＯＯＸ／Ｌｅｍｉｎｏ（録）,31337,,
198,2025,ＹＬＣ 1stラウンド,１回戦第２日,25/03/26(水),19:03,群馬,1-4,長崎,正田スタ,1440.0,マッチＮｏ［１９］／フジテレビＮＥＸＴ／スカパー！／ＦＯＤ／ＳＰＯＯＸ／Ｌｅｍｉｎｏ（録）,31334,0,3
199,2025,ＹＬＣ 1stラウンド,１回戦第２日,25/03/26(水),19:03,水戸,1-0,熊本,Ｋｓスタ,1998.0,マッチＮｏ［５］／スカパー！／ＳＰＯＯＸ／Ｌｅｍｉｎｏ（録）,31328,,
200,2025,ＹＬＣ 1stラウンド,１回戦第２日,25/03/26(水),19:03,大分,2-3,山口,クラド,3164.0,マッチＮｏ［９］／スカパー！／ＳＰＯＯＸ／Ｌｅｍｉｎｏ（録）,31330,,
201,2025,ＹＬＣ 1stラウンド,１回戦第２日,25/03/26(水),19:03,福島,6-3,札幌,とうスタ,945.0,マッチＮｏ［１１］／スカパー！／ＳＰＯＯＸ／Ｌｅｍｉｎｏ（録）,31331,3,0
202,2025,ＹＬＣ 1stラウンド,１回戦第２日,25/03/26(水),19:03,松本,1-0,鳥栖,サンアル,3891.0,マッチＮｏ［１５］／スカパー！／ＳＰＯＯＸ／Ｌｅｍｉｎｏ（録）,31333,1,0
203,2025,ＹＬＣ 1stラウンド,１回戦第２日,25/03/26(水),19:03,愛媛,0-2,秋田,ニンスタ,1701.0,マッチＮｏ［１３］／スカパー！（録）／ＳＰＯＯＸ／Ｌｅｍｉｎｏ（録）,31332,,
204,2025,ＹＬＣ 1stラウンド,１回戦第２日,25/03/26(水),19:03,FC大阪,1-2,磐田,花園,3941.0,マッチＮｏ［７］／フジテレビＴＷＯ／スカパー！／ＦＯＤ／ＳＰＯＯＸ／Ｌｅｍｉｎｏ（録）,31329,,
205,2025,ＹＬＣ 1stラウンド,１回戦第２日,25/03/26(水),19:03,栃木SC,0-0 (PK4-3),仙台,栃木グ,2128.0,マッチＮｏ［２７］／スカパー！／ＳＰＯＯＸ／Ｌｅｍｉｎｏ,31338,0,0
206,2025,Ｊユースカップ １ｓｔラウンドＩ,第２節,25/03/26(水),13:00,長野,0-1,金沢,リバー,500.0,,32630,,
207,2025,Ｊ１,第７節第１日,25/03/28(金),19:03,Ｃ大阪,1-1,浦和,ヨドコウ,18366.0,ＤＡＺＮ,31421,,
208,2025,Ｊ１,第７節第２日,25/03/29(土),13:00,岡山,1-0,横浜FM,ＪＦＥス,14892.0,ＤＡＺＮ／テレビせとうち,31422,,
209,2025,Ｊ１,第７節第２日,25/03/29(土),13:03,清水,3-0,湘南,アイスタ,17684.0,ＤＡＺＮ,31425,,
210,2025,Ｊ１,第７節第２日,25/03/29(土),14:03,京都,1-0,広島,サンガＳ,14393.0,ＤＡＺＮ,31427,,
211,2025,Ｊ１,第７節第２日,25/03/29(土),14:03,新潟,3-3,Ｇ大阪,デンカＳ,20497.0,ＤＡＺＮ,31424,,
212,2025,Ｊ１,第７節第２日,25/03/29(土),14:03,柏,0-0,東京Ｖ,三協Ｆ柏,11888.0,ＤＡＺＮ,31423,,
213,2025,Ｊ１,第７節第２日,25/03/29(土),14:03,名古屋,2-1,横浜FC,豊田ス,32226.0,ＤＡＺＮ,31426,,
214,2025,Ｊ１,第７節第２日,25/03/29(土),15:03,鹿島,1-0,神戸,カシマ,22601.0,ＤＡＺＮ／ＮＨＫ　ＢＳ,31428,,
215,2025,Ｊ１,第７節第２日,25/03/29(土),15:04,福岡,2-2,町田,ベススタ,7600.0,ＤＡＺＮ,31429,,
216,2025,Ｊ１,第７節第２日,25/03/29(土),17:03,FC東京,0-3,川崎Ｆ,味スタ,33632.0,ＤＡＺＮ,31430,,
217,2025,Ｊ２,第７節第１日,25/03/29(土),14:03,札幌,0-1,甲府,プレド,14543.0,ＤＡＺＮ,31491,,
218,2025,Ｊ３,第７節第１日,25/03/29(土),14:03,岐阜,1-1,松本,長良川,6175.0,ＤＡＺＮ／Ｌｅｍｉｎｏ／ＣＣＮ／岐阜放送（録）,31562,,
219,2025,Ｊユースカップ １ｓｔラウンドＥ,第２節,25/03/29(土),09:59,琉球,4-1,横浜FC,金武陸,30.0,,32605,,
220,2025,Ｊユースカップ １ｓｔラウンドＨ,第２節,25/03/29(土),14:30,FC東京,8-2,栃木Ｃ,武蔵野苑,50.0,,32624,,
221,2025,Ｊ２,第７節第２日,25/03/30(日),13:03,熊本,3-1,鳥栖,えがおＳ,9076.0,ＤＡＺＮ,31492,,
222,2025,Ｊ２,第７節第２日,25/03/30(日),14:03,富山,0-1,仙台,富山,5201.0,ＤＡＺＮ,31495,,
223,2025,Ｊ２,第７節第２日,25/03/30(日),14:03,水戸,4-1,いわき,Ｋｓスタ,4363.0,ＤＡＺＮ,31494,,
224,2025,Ｊ２,第７節第２日,25/03/30(日),14:03,藤枝,3-2,長崎,藤枝サ,4157.0,ＤＡＺＮ,31496,,
225,2025,Ｊ２,第７節第２日,25/03/30(日),14:03,今治,2-2,山形,アシさと,3902.0,ＤＡＺＮ,31497,,
226,2025,Ｊ２,第７節第２日,25/03/30(日),14:03,秋田,1-0,山口,ソユスタ,3323.0,ＤＡＺＮ,31493,,
227,2025,Ｊ２,第７節第２日,25/03/30(日),15:03,愛媛,0-1,大分,ニンスタ,3870.0,ＤＡＺＮ,31499,,
228,2025,Ｊ２,第７節第２日,25/03/30(日),15:03,磐田,1-0,千葉,ヤマハ,13424.0,ＤＡＺＮ,31498,,
229,2025,Ｊ２,第７節第２日,25/03/30(日),16:04,徳島,1-0,大宮,鳴門大塚,6745.0,ＤＡＺＮ,31500,,
230,2025,Ｊ３,第７節第２日,25/03/30(日),13:03,八戸,1-1,奈良,プラスタ,1082.0,ＤＡＺＮ／Ｌｅｍｉｎｏ,31561,,
231,2025,Ｊ３,第７節第２日,25/03/30(日),14:03,群馬,0-2,北九州,正田スタ,2467.0,ＤＡＺＮ／Ｌｅｍｉｎｏ,31565,,
232,2025,Ｊ３,第７節第２日,25/03/30(日),14:03,相模原,1-1,讃岐,ギオンス,1865.0,ＤＡＺＮ／Ｌｅｍｉｎｏ,31566,,
233,2025,Ｊ３,第７節第２日,25/03/30(日),14:03,FC大阪,3-1,沼津,花園,2226.0,ＤＡＺＮ／Ｌｅｍｉｎｏ,31568,,
234,2025,Ｊ３,第７節第２日,25/03/30(日),14:03,宮崎,1-1,鹿児島,いちご,3769.0,ＤＡＺＮ／Ｌｅｍｉｎｏ,31570,,
235,2025,Ｊ３,第７節第２日,25/03/30(日),14:03,高知,1-1,琉球,春野陸,1842.0,ＤＡＺＮ／Ｌｅｍｉｎｏ,31569,,
236,2025,Ｊ３,第７節第２日,25/03/30(日),14:03,金沢,3-1,長野,ゴースタ,5409.0,ＤＡＺＮ／Ｌｅｍｉｎｏ,31567,,
237,2025,Ｊ３,第７節第２日,25/03/30(日),14:03,栃木SC,1-1,栃木Ｃ,カンセキ,12807.0,ＤＡＺＮ／Ｌｅｍｉｎｏ／とちぎテレビ,31564,,
238,2025,Ｊ３,第７節第２日,25/03/30(日),14:04,福島,3-0,鳥取,とうスタ,1453.0,ＤＡＺＮ／Ｌｅｍｉｎｏ,31563,,
239,2025,Ｊユースカップ １ｓｔラウンドＩ,第１節,25/03/30(日),13:30,富山,0-1,長野,永森記念,50.0,,32627,,
240,2025,Ｊ１,第８節第１日,25/04/02(水),19:03,Ｇ大阪,0-1,町田,パナスタ,23125.0,ＤＡＺＮ,32227,,
241,2025,Ｊ１,第８節第１日,25/04/02(水),19:03,Ｃ大阪,2-1,岡山,ヨドコウ,17141.0,ＤＡＺＮ,32228,,
242,2025,Ｊ１,第８節第１日,25/04/02(水),19:03,京都,1-1,柏,サンガＳ,9059.0,ＤＡＺＮ,32226,,
243,2025,Ｊ１,第８節第１日,25/04/02(水),19:03,広島,1-0,鹿島,Ｅピース,24868.0,ＤＡＺＮ,32229,,
244,2025,Ｊ１,第８節第１日,25/04/02(水),19:03,東京Ｖ,2-2,FC東京,味スタ,26865.0,ＤＡＺＮ,32221,,
245,2025,Ｊ１,第８節第１日,25/04/02(水),19:03,横浜FC,0-1,神戸,ニッパツ,8032.0,ＤＡＺＮ,32223,,
246,2025,Ｊ１,第８節第１日,25/04/02(水),19:03,川崎Ｆ,2-0,湘南,Ｕ等々力,21392.0,ＤＡＺＮ,32222,,
247,2025,Ｊ１,第８節第１日,25/04/02(水),19:03,新潟,0-1,福岡,デンカＳ,13627.0,ＤＡＺＮ,32224,,
248,2025,Ｊ１,第８節第１日,25/04/02(水),19:04,名古屋,2-0,横浜FM,豊田ス,21892.0,ＤＡＺＮ,32225,,
249,2025,Ｊ１,第８節第１日,25/04/02(水),19:33,浦和,2-1,清水,埼玉,25326.0,ＤＡＺＮ,32230,,
250,2025,Ｊユースカップ １ｓｔラウンドＣ,第１節,25/04/02(水),15:29,柏,6-0,いわき,ＺＷＰ柏,20.0,,32592,,
251,2025,Ｊユースカップ １ｓｔラウンドＥ,第１節,25/04/03(木),17:02,横浜FC,5-1,相模原,ＹＬＴＣ,26.0,,32603,,
252,2025,Ｊ１,第９節第１日,25/04/05(土),14:03,横浜FM,0-0,東京Ｖ,日産ス,24170.0,ＤＡＺＮ／ＮＨＫ　ＢＳ,32231,,
253,2025,Ｊ２,第８節第１日,25/04/05(土),13:03,仙台,1-0,秋田,Ｑスタ,11556.0,ＤＡＺＮ,31601,,
254,2025,Ｊ２,第８節第１日,25/04/05(土),13:33,甲府,1-0,いわき,ＪＩＴス,6516.0,ＤＡＺＮ,31602,,
255,2025,Ｊ２,第８節第１日,25/04/05(土),14:03,千葉,2-1,水戸,フクアリ,12159.0,ＤＡＺＮ,31606,,
256,2025,Ｊ２,第８節第１日,25/04/05(土),14:03,鳥栖,1-0,藤枝,駅スタ,5405.0,ＤＡＺＮ,31608,,
257,2025,Ｊ２,第８節第１日,25/04/05(土),14:03,札幌,1-0,徳島,プレド,12698.0,ＤＡＺＮ,31603,,
258,2025,Ｊ２,第８節第１日,25/04/05(土),14:03,山形,0-0,磐田,ＮＤスタ,8775.0,ＤＡＺＮ／さくらんぼテレビ,31604,,
259,2025,Ｊ２,第８節第１日,25/04/05(土),14:03,山口,1-1,愛媛,みらスタ,4176.0,ＤＡＺＮ,31607,,
260,2025,Ｊ２,第８節第１日,25/04/05(土),14:04,大宮,2-2,大分,ＮＡＣＫ,10923.0,ＤＡＺＮ,31605,,
261,2025,Ｊ３,第８節第１日,25/04/05(土),14:03,奈良,1-1,岐阜,ロートＦ,2169.0,ＤＡＺＮ／Ｌｅｍｉｎｏ／奈良テレビ放送（録）,31913,,
262,2025,Ｊ３,第８節第１日,25/04/05(土),14:03,松本,0-5,高知,サンアル,8042.0,ＤＡＺＮ／Ｌｅｍｉｎｏ,31912,,
263,2025,Ｊ３,第８節第１日,25/04/05(土),14:03,群馬,0-0,宮崎,正田スタ,2006.0,ＤＡＺＮ／Ｌｅｍｉｎｏ,31911,,
264,2025,Ｊ３,第８節第１日,25/04/05(土),14:03,北九州,1-0,FC大阪,ミクスタ,4355.0,ＤＡＺＮ／Ｌｅｍｉｎｏ,31914,,
265,2025,Ｊ３,第８節第１日,25/04/05(土),17:03,琉球,2-0,相模原,沖縄県陸,2536.0,ＤＡＺＮ／Ｌｅｍｉｎｏ／琉球放送（録）,31915,,
266,2025,Ｊ１,第９節第２日,25/04/06(日),13:01,岡山,1-0,FC東京,ＪＦＥス,15073.0,ＤＡＺＮ／岡山放送,32232,,
267,2025,Ｊ１,第９節第２日,25/04/06(日),14:03,横浜FC,2-0,清水,ニッパツ,9106.0,ＤＡＺＮ,32234,,
268,2025,Ｊ１,第９節第２日,25/04/06(日),14:03,神戸,0-1,新潟,国立,36407.0,ＤＡＺＮ,32235,,
269,2025,Ｊ１,第９節第２日,25/04/06(日),14:03,町田,2-2,川崎Ｆ,Ｇスタ,11974.0,ＤＡＺＮ,32233,,
270,2025,Ｊ１,第９節第２日,25/04/06(日),14:04,福岡,1-0,浦和,ベススタ,11683.0,ＤＡＺＮ,32236,,
271,2025,Ｊ１,第９節第２日,25/04/06(日),15:03,広島,2-1,Ｃ大阪,Ｅピース,25324.0,ＤＡＺＮ／広島テレビ放送,32240,,
272,2025,Ｊ１,第９節第２日,25/04/06(日),15:03,柏,1-0,Ｇ大阪,三協Ｆ柏,12833.0,ＤＡＺＮ,32238,,
273,2025,Ｊ１,第９節第２日,25/04/06(日),15:03,鹿島,3-4,京都,カシマ,16859.0,ＤＡＺＮ,32237,,
274,2025,Ｊ１,第９節第２日,25/04/06(日),15:03,湘南,2-1,名古屋,レモンＳ,9900.0,ＤＡＺＮ,32239,,
275,2025,Ｊ２,第８節第２日,25/04/06(日),13:03,熊本,0-0,富山,えがおＳ,4111.0,ＤＡＺＮ,31609,,
276,2025,Ｊ２,第８節第２日,25/04/06(日),13:33,今治,4-1,長崎,アシさと,4535.0,ＤＡＺＮ／南海放送,31610,,
277,2025,Ｊ３,第８節第２日,25/04/06(日),13:03,長野,1-3,鹿児島,長野Ｕ,3794.0,ＤＡＺＮ／Ｌｅｍｉｎｏ／長野放送,31916,,
278,2025,Ｊ３,第８節第２日,25/04/06(日),14:03,栃木SC,0-1,八戸,栃木グ,2595.0,ＤＡＺＮ／Ｌｅｍｉｎｏ,31917,,
279,2025,Ｊ３,第８節第２日,25/04/06(日),14:03,栃木Ｃ,2-2,福島,ＣＦＳ,2500.0,ＤＡＺＮ／Ｌｅｍｉｎｏ／とちぎテレビ,31918,,
280,2025,Ｊ３,第８節第２日,25/04/06(日),14:03,鳥取,1-1,金沢,Ａｘｉｓ,1746.0,ＤＡＺＮ／Ｌｅｍｉｎｏ,31920,,
281,2025,Ｊ３,第８節第２日,25/04/06(日),14:03,沼津,1-1,讃岐,愛鷹,1437.0,ＤＡＺＮ／Ｌｅｍｉｎｏ,31919,,
282,2025,Ｊユースカップ １ｓｔラウンドＡ,第１節,25/04/06(日),11:00,山形,3-0,岩手,石鳥居,40.0,,32579,,
283,2025,Ｊ１,第５節第３日,25/04/09(水),19:03,川崎Ｆ,3-3,横浜FM,Ｕ等々力,21478.0,ＤＡＺＮ,31409,,
284,2025,ＹＬＣ 1stラウンド,１回戦第３日,25/04/09(水),19:03,今治,2-1,徳島,アシさと,2437.0,マッチＮｏ［２１］／スカパー！／ＳＰＯＯＸ／Ｌｅｍｉｎｏ（録）,31335,,
285,2025,ＹＬＣ 1stラウンド,２回戦第１日,25/04/09(水),19:03,磐田,2-1,清水,ヤマハ,12533.0,マッチＮｏ［３１］／スカパー！／ＳＰＯＯＸ／Ｌｅｍｉｎｏ（録）,31341,,
286,2025,ＹＬＣ 1stラウンド,２回戦第１日,25/04/09(水),19:03,長崎,1-2,湘南,ピースタ,5848.0,マッチＮｏ［３７］／スカパー！／ＳＰＯＯＸ／Ｌｅｍｉｎｏ（録）,31344,0,1
287,2025,ＹＬＣ 1stラウンド,２回戦第１日,25/04/09(水),19:03,甲府,0-1,町田,ＪＩＴス,4899.0,マッチＮｏ［２８］／フジテレビＮＥＸＴ／スカパー！／ＦＯＤ／ＳＰＯＯＸ／Ｌｅｍｉｎｏ（録）,31340,,
288,2025,ＹＬＣ 1stラウンド,２回戦第１日,25/04/09(水),19:03,山口,1-1 (PK5-3),鹿島,みらスタ,4689.0,マッチＮｏ［３２］／フジテレビＯＮＥ／スカパー！／ＦＯＤ／ＳＰＯＯＸ／Ｌｅｍｉｎｏ（録）,31342,0,0
289,2025,ＹＬＣ 1stラウンド,２回戦第１日,25/04/09(水),19:03,山形,0-1,京都,ＮＤスタ,3701.0,マッチＮｏ［３９］／スカパー！／ＳＰＯＯＸ／Ｌｅｍｉｎｏ（録）,31345,,
290,2025,ＹＬＣ 1stラウンド,２回戦第１日,25/04/09(水),19:03,松本,0-2,新潟,サンアル,4650.0,マッチＮｏ［３５］／スカパー！／ＳＰＯＯＸ／Ｌｅｍｉｎｏ（録）,31343,,
291,2025,Ｊ１,第１０節第１日,25/04/11(金),19:03,FC東京,1-1,柏,国立,43813.0,ＤＡＺＮ,32241,,
292,2025,Ｊ１,第１０節第２日,25/04/12(土),14:03,Ｇ大阪,2-0,名古屋,パナスタ,28074.0,ＤＡＺＮ／ＮＨＫ　ＢＳ,32243,,
293,2025,Ｊ１,第１０節第２日,25/04/12(土),14:03,清水,1-1,川崎Ｆ,アイスタ,17629.0,ＤＡＺＮ,32242,,
294,2025,Ｊ１,第１０節第２日,25/04/12(土),14:03,広島,0-1,岡山,Ｅピース,26135.0,ＤＡＺＮ／ＮＨＫ広島／ＮＨＫ岡山,32244,,
295,2025,Ｊ１,第１０節第２日,25/04/12(土),14:03,福岡,2-1,横浜FM,ベススタ,8255.0,ＤＡＺＮ／ＮＨＫ福岡,32245,,
296,2025,Ｊ１,第１０節第２日,25/04/12(土),15:03,東京Ｖ,0-1,神戸,味スタ,17474.0,ＤＡＺＮ,32246,,
297,2025,Ｊ１,第１０節第２日,25/04/12(土),15:05,Ｃ大阪,1-0,鹿島,ヨドコウ,19410.0,ＤＡＺＮ,32247,,
298,2025,Ｊ１,第１０節第２日,25/04/12(土),16:03,京都,2-0,湘南,サンガＳ,11419.0,ＤＡＺＮ,32248,,
299,2025,Ｊ２,第９節第１日,25/04/12(土),13:03,仙台,0-0,今治,Ｑスタ,9431.0,ＤＡＺＮ,31611,,
300,2025,Ｊ２,第９節第１日,25/04/12(土),14:03,いわき,0-1,山形,ハワスタ,4663.0,ＤＡＺＮ,31612,,
301,2025,Ｊ２,第９節第１日,25/04/12(土),14:03,水戸,3-1,札幌,Ｋｓスタ,5559.0,ＤＡＺＮ,31613,,
302,2025,Ｊ３,第９節第１日,25/04/12(土),14:03,FC大阪,1-0,八戸,花園,1919.0,ＤＡＺＮ／Ｌｅｍｉｎｏ,31922,,
303,2025,Ｊ３,第９節第１日,25/04/12(土),14:03,福島,1-0,北九州,とうスタ,1509.0,ＤＡＺＮ／Ｌｅｍｉｎｏ,31921,,
304,2025,Ｊ３,第９節第１日,25/04/12(土),14:03,宮崎,2-1,鳥取,いちご,1587.0,ＤＡＺＮ／Ｌｅｍｉｎｏ／テレビ宮崎,31923,,
305,2025,Ｊユースカップ １ｓｔラウンドＥ,第１節,25/04/12(土),17:29,横浜FM,11-0,琉球,横国,36.0,,32604,,
306,2025,Ｊ１,第１０節第３日,25/04/13(日),14:03,町田,0-2,浦和,国立,44363.0,ＤＡＺＮ,32249,,
307,2025,Ｊ１,第１０節第３日,25/04/13(日),14:03,新潟,0-0,横浜FC,デンカＳ,19527.0,ＤＡＺＮ,32250,,
308,2025,Ｊ２,第９節第２日,25/04/13(日),14:03,富山,2-2,山口,富山,4103.0,ＤＡＺＮ,31615,,
309,2025,Ｊ２,第９節第２日,25/04/13(日),14:03,大分,1-1,徳島,クラド,7436.0,ＤＡＺＮ,31618,,
310,2025,Ｊ２,第９節第２日,25/04/13(日),14:03,藤枝,2-3,千葉,藤枝サ,4260.0,ＤＡＺＮ,31616,,
311,2025,Ｊ２,第９節第２日,25/04/13(日),14:03,秋田,1-2,大宮,ソユスタ,3847.0,ＤＡＺＮ,31614,,
312,2025,Ｊ２,第９節第２日,25/04/13(日),14:05,長崎,0-2,鳥栖,ピースタ,19082.0,ＤＡＺＮ,31617,,
313,2025,Ｊ２,第９節第２日,25/04/13(日),15:03,磐田,1-1,熊本,ヤマハ,7902.0,ＤＡＺＮ,31619,,
314,2025,Ｊ２,第９節第２日,25/04/13(日),16:03,愛媛,0-0,甲府,ニンスタ,2984.0,ＤＡＺＮ,31620,,
315,2025,Ｊ３,第９節第２日,25/04/13(日),13:03,長野,1-1,琉球,長野Ｕ,2297.0,ＤＡＺＮ／Ｌｅｍｉｎｏ／信越放送,31926,,
316,2025,Ｊ３,第９節第２日,25/04/13(日),13:03,鹿児島,1-1,沼津,白波スタ,6637.0,ＤＡＺＮ／Ｌｅｍｉｎｏ／鹿児島テレビ,31924,,
317,2025,Ｊ３,第９節第２日,25/04/13(日),14:03,高知,0-5,栃木Ｃ,春野陸,2033.0,ＤＡＺＮ／Ｌｅｍｉｎｏ,31930,,
318,2025,Ｊ３,第９節第２日,25/04/13(日),14:03,岐阜,0-1,栃木SC,長良川,2270.0,ＤＡＺＮ／Ｌｅｍｉｎｏ／ＣＣＮ,31928,,
319,2025,Ｊ３,第９節第２日,25/04/13(日),14:03,讃岐,0-2,松本,ピカスタ,1457.0,ＤＡＺＮ／Ｌｅｍｉｎｏ,31929,,
320,2025,Ｊ３,第９節第２日,25/04/13(日),14:03,金沢,2-1,奈良,ゴースタ,3517.0,ＤＡＺＮ／Ｌｅｍｉｎｏ,31927,,
321,2025,Ｊ３,第９節第２日,25/04/13(日),14:08,相模原,1-1,群馬,ギオンス,1347.0,ＤＡＺＮ／Ｌｅｍｉｎｏ,31925,,
322,2025,Ｊユースカップ １ｓｔラウンドＧ,第１節,25/04/13(日),14:00,東京Ｖ,12-0,群馬,ヴェルＧ,40.0,,32616,,
323,2025,Ｊ１,第１２節第１日,25/04/16(水),19:03,横浜FM,2-3,清水,日産ス,16785.0,ＤＡＺＮ,32269,,
324,2025,Ｊ１,第１２節第１日,25/04/16(水),19:03,神戸,2-1,川崎Ｆ,ノエスタ,11019.0,ＤＡＺＮ,32270,,
325,2025,Ｊ１,第２０節第１日,25/04/16(水),19:33,浦和,2-1,京都,埼玉,21383.0,ＤＡＺＮ,32341,,
